,0,1,2,3
3527,DB00266,DB00418,0.6347740292549133,1
15685,DB00313,DB01351,0.6346328258514404,1
19403,DB00393,DB09104,0.6345157623291016,1
20302,DB00631,DB04817,0.634166955947876,1
11218,DB08882,DB01557,0.6339853405952454,0
18378,DB00363,DB00976,0.6337102651596069,1
6689,DB08747,DB04800,0.6329717040061951,0
21234,DB00252,DB06684,0.6325057744979858,1
15858,DB00497,DB06204,0.6321736574172974,1
3270,DB00761,DB09555,0.6321390271186829,1
3062,DB00780,DB06764,0.6319770812988281,1
19171,DB00883,DB01353,0.6319735050201416,1
23149,DB04166,DB06935,0.6318629384040833,0
22508,DB14199,DB02730,0.6317832469940186,0
19700,DB00246,DB00669,0.6316937804222107,1
6206,DB00687,DB01045,0.6315901279449463,1
5206,DB00486,DB00494,0.6313793659210205,1
28336,DB11448,DB02796,0.6313130855560303,0
9389,DB02620,DB09248,0.6312825679779053,0
6437,DB00433,DB01168,0.6312434673309326,1
13836,DB00182,DB00405,0.6312342882156372,1
3353,DB00248,DB00961,0.6312177181243896,1
1456,DB00244,DB00863,0.6312060356140137,1
20155,DB00193,DB04946,0.6311416029930115,1
17222,DB00434,DB00752,0.6309335231781006,1
15869,DB00734,DB00880,0.6309183835983276,1
6211,DB01124,DB06719,0.6307991743087769,1
2111,DB01614,DB09068,0.6303716897964478,1
2803,DB00492,DB00780,0.6303068399429321,1
22017,DB07360,DB07022,0.6301167011260986,0
10308,DB13841,DB15021,0.6300311088562012,0
17876,DB01365,DB09082,0.62935870885849,1
3917,DB00864,DB01268,0.6291640400886536,1
21377,DB01149,DB01224,0.6287916898727417,1
17056,DB00422,DB00433,0.6287644505500793,1
22015,DB06290,DB04392,0.6287437677383423,0
18952,DB00214,DB01120,0.6285828948020935,1
2037,DB00328,DB00384,0.6284239292144775,1
10440,DB03782,DB12260,0.6280794739723206,0
15524,DB04855,DB09027,0.628018856048584,1
21133,DB00373,DB09065,0.6279102563858032,1
16160,DB00653,DB09555,0.6277357935905457,1
22375,DB13741,DB04074,0.6277139186859131,0
15070,DB00379,DB01175,0.6276423335075378,1
23281,DB06659,DB00644,0.6274574995040894,0
509,DB00657,DB00880,0.6266642808914185,1
14134,DB00199,DB00780,0.6266370415687561,1
16214,DB02703,DB04868,0.6259442567825317,1
6005,DB00884,DB00955,0.6257994174957275,1
19589,DB00404,DB00484,0.6257534623146057,1
19632,DB00277,DB01407,0.6254906058311462,1
9353,DB16157,DB08529,0.6254857182502747,0
2310,DB00726,DB09048,0.6254662275314331,1
28658,DB01195,DB07994,0.6253314018249512,0
2344,DB00437,DB00808,0.6248856782913208,1
19343,DB00186,DB01551,0.6246787309646606,1
17471,DB00277,DB01165,0.6241244077682495,1
4997,DB00332,DB00458,0.6231858134269714,1
3954,DB00502,DB00554,0.6230626106262207,1
11654,DB11978,DB11200,0.6229676008224487,0
1744,DB00898,DB01120,0.6225709915161133,1
25428,DB12935,DB02375,0.6220617890357971,0
16308,DB00333,DB09034,0.6219509243965149,1
1639,DB00503,DB04876,0.6217700242996216,1
26390,DB01679,DB16057,0.621709942817688,0
26906,DB06710,DB07277,0.6216378211975098,0
21595,DB00582,DB09227,0.6210981607437134,1
9430,DB07717,DB02480,0.620908260345459,0
25546,DB04348,DB07305,0.6202597618103027,0
28738,DB04345,DB13296,0.620133638381958,0
16223,DB00695,DB00862,0.620060920715332,1
7450,DB00463,DB07393,0.6198678016662598,0
21275,DB00682,DB01026,0.6195372343063354,1
6916,DB00481,DB08128,0.6193369626998901,0
14433,DB01327,DB01418,0.6191989779472351,1
3958,DB00370,DB04839,0.6188057065010071,1
2696,DB00776,DB08864,0.6184209585189819,1
10323,DB15902,DB11667,0.6182510852813721,0
17001,DB00451,DB09407,0.6180160045623779,1
23815,DB12257,DB11385,0.617632269859314,0
16972,DB00834,DB01609,0.6173380017280579,1
21750,DB13027,DB13778,0.6170940399169922,0
24633,DB04389,DB14183,0.6168707013130188,0
18845,DB00921,DB01037,0.6167634129524231,1
17695,DB08794,DB09075,0.6167594194412231,1
4992,DB00258,DB00852,0.6166601181030273,1
1498,DB00813,DB04842,0.6157360076904297,1
29336,DB03472,DB04111,0.6148008108139038,0
7992,DB12450,DB07256,0.6139911413192749,0
17520,DB00333,DB01178,0.6134626865386963,1
17962,DB00798,DB01061,0.6134229898452759,1
28721,DB01411,DB06737,0.6134077310562134,0
24946,DB04158,DB07018,0.6129080057144165,0
2049,DB00475,DB00559,0.6123079061508179,1
25842,DB08582,DB14077,0.6122660040855408,0
1618,DB00461,DB00806,0.612244188785553,1
17649,DB01029,DB09026,0.6121114492416382,1
7631,DB13416,DB07219,0.6119647026062012,0
12919,DB00966,DB06458,0.6119098663330078,0
8662,DB15573,DB11770,0.6116980910301208,0
5194,DB08873,DB08896,0.6116362810134888,1
18432,DB00924,DB09072,0.6116212606430054,1
23215,DB16347,DB02308,0.611592710018158,0
12558,DB13360,DB15881,0.6114780306816101,0
4955,DB00193,DB00679,0.6113994121551514,1
3200,DB00408,DB00484,0.6111470460891724,1
23263,DB14228,DB00141,0.6111160516738892,0
19406,DB00220,DB08932,0.6110854148864746,1
22011,DB02521,DB08351,0.6106166839599609,0
3797,DB00543,DB06201,0.6105550527572632,1
25954,DB08776,DB00376,0.6104741096496582,0
18333,DB00960,DB01238,0.6101949214935303,1
4394,DB01609,DB08877,0.6100824475288391,1
17569,DB00862,DB01359,0.6099623441696167,1
8632,DB01833,DB03246,0.6095261573791504,0
4205,DB00289,DB00841,0.6091591119766235,1
13560,DB00313,DB02546,0.6090192794799805,1
20566,DB00498,DB04839,0.6089968681335449,1
7323,DB00714,DB11326,0.6088157296180725,0
24306,DB11757,DB09490,0.6086152791976929,0
5281,DB00321,DB00484,0.6080963611602783,1
13629,DB00413,DB00683,0.6080803871154785,1
12249,DB14972,DB13517,0.6078053116798401,0
5168,DB00363,DB01200,0.6076231598854065,1
17412,DB00413,DB00747,0.6068553924560547,1
1672,DB01367,DB04884,0.6067613363265991,1
1520,DB00986,DB09290,0.6066476106643677,1
3478,DB00344,DB01356,0.6063429117202759,1
13758,DB01320,DB09256,0.6062774658203125,1
17674,DB00391,DB01104,0.6062767505645752,1
3667,DB00214,DB09242,0.6056399345397949,1
10217,DB07778,DB13783,0.605591356754303,0
24933,DB12020,DB04548,0.605487585067749,0
17123,DB00697,DB09034,0.6050053834915161,1
17166,DB00295,DB00819,0.604248583316803,1
16772,DB00543,DB08824,0.6034579277038574,1
4149,DB00475,DB01017,0.6029983162879944,1
11594,DB16237,DB14471,0.6024856567382812,0
11892,DB02869,DB08467,0.6023846864700317,0
25323,DB13779,DB14670,0.6022989153862,0
20788,DB01364,DB06704,0.6021783947944641,1
20915,DB00263,DB00661,0.6017194390296936,1
1627,DB01020,DB01354,0.6016287207603455,1
4011,DB00678,DB09063,0.6015808582305908,1
1394,DB00794,DB01113,0.6012481451034546,1
4454,DB09068,DB09241,0.6011579036712646,1
11687,DB14627,DB12809,0.6005778908729553,0
453,DB00780,DB09272,0.6005712151527405,1
20232,DB00972,DB04908,0.6004577279090881,1
3359,DB00220,DB01068,0.6001317501068115,1
4884,DB01001,DB01203,0.6000176072120667,1
13148,DB08969,DB01239,0.5995261669158936,0
17613,DB01036,DB01278,0.599158525466919,1
26328,DB01191,DB12671,0.5989955067634583,0
14998,DB00595,DB00653,0.5986660718917847,1
12445,DB14772,DB00272,0.5986648201942444,0
12225,DB08773,DB16035,0.5986373424530029,0
23040,DB06446,DB02560,0.5982963442802429,0
10964,DB13878,DB15235,0.5982352495193481,0
16219,DB00991,DB01082,0.5977312326431274,1
1775,DB00218,DB01273,0.5975022315979004,1
24570,DB09338,DB03773,0.5974498987197876,0
6254,DB00476,DB00601,0.5973262786865234,1
4300,DB00472,DB00933,0.5966607332229614,1
5853,DB00230,DB00881,0.5966346859931946,1
7541,DB11541,DB02295,0.5966288447380066,0
5728,DB01167,DB01254,0.5966122150421143,1
22894,DB04892,DB00686,0.5965741872787476,0
15014,DB00457,DB04841,0.5965206623077393,1
19436,DB00802,DB00972,0.5964335799217224,1
7316,DB01933,DB00352,0.5958327651023865,0
22843,DB01875,DB02411,0.59560227394104,0
22341,DB00632,DB02860,0.5955909490585327,0
25902,DB04810,DB04702,0.595320999622345,0
938,DB00653,DB00818,0.5949344635009766,1
26973,DB02626,DB12748,0.5946611166000366,0
7988,DB01164,DB04324,0.5945135354995728,0
25403,DB11602,DB06945,0.594411313533783,0
2319,DB00734,DB09097,0.5939404964447021,1
17894,DB00346,DB00834,0.5936988592147827,1
7604,DB08663,DB00618,0.5935652256011963,0
19329,DB08930,DB09322,0.5934377312660217,1
21519,DB00502,DB00675,0.5932895541191101,1
16125,DB06684,DB08794,0.5929558277130127,1
2924,DB01377,DB06210,0.5929204225540161,1
19789,DB00220,DB01234,0.5928777456283569,1
22286,DB03629,DB12458,0.592850923538208,0
20176,DB00734,DB00865,0.5927390456199646,1
16822,DB00545,DB00687,0.5927219986915588,1
845,DB00243,DB00967,0.5919106602668762,1
4527,DB00570,DB01036,0.5918684005737305,1
19759,DB00381,DB01254,0.5917448997497559,1
9596,DB08877,DB02852,0.591727614402771,0
27819,DB00863,DB11318,0.5913299322128296,0
20330,DB00575,DB00752,0.5909568071365356,1
7368,DB03699,DB08486,0.5906528830528259,0
5327,DB08865,DB09075,0.5902664661407471,1
26527,DB09419,DB00601,0.5897883772850037,0
22721,DB11464,DB00522,0.5897427797317505,0
21103,DB00557,DB00761,0.5897094011306763,1
20863,DB00635,DB06723,0.5896040201187134,1
18555,DB00681,DB00798,0.5893229842185974,1
2151,DB00925,DB01203,0.5892417430877686,1
20824,DB00959,DB01264,0.5891991853713989,1
2693,DB00682,DB01232,0.5881156921386719,1
20181,DB00366,DB00924,0.5878729820251465,1
24017,DB07357,DB07603,0.5862615704536438,0
28483,DB11109,DB08962,0.5859853029251099,0
17046,DB00637,DB05521,0.5853418111801147,1
20336,DB00320,DB00850,0.5849773287773132,1
28332,DB03614,DB14067,0.5845277309417725,0
4261,DB01233,DB01263,0.5845204591751099,1
14461,DB00390,DB00728,0.5841690301895142,1
316,DB00715,DB00844,0.5841565132141113,1
28762,DB06990,DB08419,0.5832658410072327,0
1114,DB00232,DB00422,0.5831314921379089,1
19459,DB00346,DB09054,0.5828167200088501,1
21897,DB11975,DB13949,0.5827479958534241,0
18321,DB00169,DB01070,0.5825512409210205,1
20820,DB00732,DB00908,0.5824544429779053,1
20490,DB00211,DB00852,0.5823306441307068,1
17628,DB00433,DB09034,0.5820193290710449,1
1400,DB01594,DB09072,0.5819715857505798,1
12780,DB04802,DB11522,0.5816764235496521,0
21894,DB08447,DB03219,0.5808910131454468,0
19006,DB00215,DB00569,0.5808526873588562,1
19898,DB00307,DB08865,0.5808199644088745,1
4737,DB00363,DB00970,0.5807968974113464,1
21591,DB00422,DB01239,0.5805603265762329,1
7506,DB00800,DB07298,0.5802667140960693,0
5145,DB00731,DB09118,0.5802212953567505,1
1981,DB00628,DB01041,0.5802152752876282,1
281,DB01045,DB09143,0.5800243616104126,1
26562,DB04172,DB07942,0.5796326398849487,0
28517,DB09194,DB12341,0.5793161988258362,0
17041,DB00503,DB06626,0.5791553258895874,1
22314,DB08167,DB07085,0.578837513923645,0
28148,DB12932,DB12894,0.5787643194198608,0
7863,DB04156,DB08594,0.5787105560302734,0
6559,DB00924,DB01168,0.5786393880844116,1
22543,DB08897,DB07112,0.5784727334976196,0
27995,DB12618,DB08771,0.5775511264801025,0
19487,DB00014,DB04844,0.5772563219070435,1
7369,DB02442,DB01073,0.577150821685791,0
22941,DB01173,DB09207,0.5769001245498657,0
7763,DB00956,DB07093,0.5766638517379761,0
18029,DB00270,DB08820,0.5766006112098694,1
13214,DB01486,DB16095,0.5765670537948608,0
22129,DB08378,DB15275,0.5759505033493042,0
19559,DB01319,DB01609,0.5735987424850464,1
18477,DB00486,DB00575,0.5731977224349976,1
26139,DB04896,DB08731,0.5725957751274109,0
5046,DB01174,DB09280,0.5725485682487488,1
8397,DB05592,DB09267,0.5718061327934265,0
2376,DB00421,DB00794,0.571414589881897,1
26396,DB00899,DB08849,0.5709112882614136,0
16369,DB04868,DB04908,0.5706714391708374,1
26564,DB13350,DB09117,0.5704548954963684,0
23133,DB02452,DB12945,0.5701587796211243,0
23488,DB14130,DB00511,0.5701560974121094,0
15918,DB01175,DB09042,0.5698960423469543,1
9463,DB02898,DB13224,0.56968092918396,0
22976,DB16085,DB08957,0.5689235329627991,0
24844,DB03542,DB13050,0.5686039924621582,0
18133,DB01340,DB01592,0.5682753324508667,1
21395,DB00776,DB09027,0.5681068897247314,1
2827,DB00227,DB05109,0.5671637654304504,1
13181,DB16167,DB14810,0.5670826435089111,0
21126,DB00656,DB00679,0.5666844844818115,1
8035,DB03156,DB08987,0.5666178464889526,0
15179,DB00443,DB01097,0.5657678246498108,1
406,DB00999,DB01551,0.5655471086502075,1
4238,DB00390,DB05521,0.5655394792556763,1
21945,DB03301,DB06448,0.5652174949645996,0
12056,DB02768,DB15929,0.5648332834243774,0
3701,DB00455,DB09072,0.5646755695343018,1
18902,DB01168,DB06288,0.5643102526664734,1
28923,DB06204,DB13674,0.5634673237800598,0
11191,DB01530,DB03515,0.5630811452865601,0
8815,DB01553,DB07176,0.5624227523803711,0
27184,DB00363,DB12601,0.5621734261512756,0
11141,DB03170,DB06804,0.5606017112731934,0
14857,DB00766,DB01082,0.560265064239502,1
23439,DB06914,DB04442,0.5602449178695679,0
22460,DB08405,DB09090,0.5601100921630859,0
27186,DB03575,DB00674,0.5596592426300049,0
6717,DB08617,DB00309,0.559644341468811,0
26657,DB06178,DB02727,0.5572103261947632,0
18070,DB00615,DB08881,0.555881679058075,1
25199,DB03466,DB16142,0.555752158164978,0
9720,DB02763,DB04568,0.554906964302063,0
11953,DB00609,DB01918,0.554745078086853,0
14006,DB00831,DB01149,0.5547446012496948,1
10025,DB02848,DB14096,0.5545338988304138,0
20545,DB00908,DB01115,0.5540945529937744,1
28993,DB12660,DB11493,0.5538368225097656,0
2806,DB00263,DB01120,0.5535739660263062,1
4959,DB00648,DB09034,0.5530902743339539,1
14796,DB00388,DB00470,0.5529152154922485,1
27349,DB00492,DB07723,0.5528802871704102,0
5777,DB00956,DB01174,0.5525921583175659,1
27529,DB01925,DB05420,0.5522955060005188,0
1852,DB00195,DB00346,0.5521999597549438,1
3793,DB00806,DB01175,0.5521370768547058,1
27281,DB01533,DB11662,0.5521233081817627,0
11284,DB03920,DB03738,0.5518908500671387,0
20223,DB00280,DB00661,0.5512543320655823,1
21378,DB00542,DB00697,0.5510895848274231,1
28205,DB03054,DB06908,0.5508051514625549,0
7424,DB04329,DB15990,0.5497866272926331,0
17149,DB00418,DB00484,0.5496876239776611,1
9451,DB00680,DB12447,0.5493290424346924,0
25075,DB00255,DB00166,0.5488170981407166,0
27494,DB07262,DB04000,0.5485684871673584,0
25634,DB02038,DB16621,0.5485406517982483,0
3952,DB01274,DB09042,0.5473790168762207,1
5126,DB01340,DB08907,0.5473183393478394,1
29878,DB01098,DB02792,0.5470989346504211,0
15722,DB00455,DB01118,0.5462437272071838,1
4212,DB00208,DB09128,0.54542475938797,1
13264,DB13456,DB01953,0.5444985628128052,0
13279,DB00990,DB11513,0.5436805486679077,0
17152,DB00425,DB00611,0.5436717867851257,1
22489,DB03846,DB01495,0.543582558631897,0
16645,DB00374,DB06789,0.5433989763259888,1
12254,DB03085,DB00987,0.5428251028060913,0
11247,DB07012,DB16002,0.5427708625793457,0
28102,DB00007,DB01337,0.5423812866210938,0
23977,DB06229,DB08042,0.542377769947052,0
22481,DB12121,DB15041,0.5423490405082703,0
9676,DB07077,DB07110,0.5419793128967285,0
844,DB00438,DB01418,0.5419427156448364,1
3179,DB00450,DB06288,0.5414756536483765,1
3317,DB00252,DB06697,0.5411717891693115,1
12847,DB12348,DB11910,0.5410277247428894,0
6078,DB01263,DB09049,0.5409157276153564,1
13045,DB01652,DB06931,0.5400350689888,0
14910,DB00692,DB09242,0.5393069386482239,1
8967,DB12221,DB04623,0.5393036603927612,0
9574,DB11766,DB15136,0.5384735465049744,0
11593,DB00989,DB06335,0.5379825830459595,0
19610,DB00186,DB00768,0.5355690717697144,1
9539,DB05476,DB12611,0.5354582071304321,0
25369,DB04819,DB00736,0.5350461602210999,0
22450,DB12047,DB12418,0.5343759655952454,0
24069,DB07853,DB14495,0.5342526435852051,0
26005,DB11479,DB12410,0.534155011177063,0
26023,DB01196,DB13671,0.533543586730957,0
24673,DB13796,DB02258,0.5317289233207703,0
8800,DB08400,DB05380,0.5315747857093811,0
9935,DB05732,DB08201,0.5311111807823181,0
22218,DB14971,DB09226,0.5305876731872559,0
25310,DB04263,DB04982,0.5301323533058167,0
7100,DB12380,DB07751,0.5294541120529175,0
28316,DB01754,DB08004,0.5290927886962891,0
23194,DB03815,DB14103,0.5283674001693726,0
26775,DB04331,DB12649,0.5280669331550598,0
9794,DB13335,DB02130,0.5280017256736755,0
4821,DB00903,DB01355,0.5277606844902039,1
29124,DB12127,DB02327,0.5270138382911682,0
24066,DB01014,DB13325,0.5263156294822693,0
4020,DB00734,DB06335,0.5261582732200623,1
11956,DB12765,DB11348,0.525050938129425,0
10165,DB02180,DB05171,0.5250077843666077,0
5793,DB00571,DB09220,0.5247030258178711,1
12199,DB07183,DB11901,0.5242719054222107,0
11750,DB04441,DB14519,0.5236811637878418,0
1045,DB01118,DB04905,0.5226682424545288,1
26146,DB14121,DB12183,0.5217990279197693,0
18588,DB00261,DB00498,0.5213074684143066,1
24391,DB04808,DB12062,0.5210130214691162,0
26410,DB12728,DB09239,0.5207554697990417,0
880,DB08895,DB09054,0.520534873008728,1
5856,DB00611,DB00887,0.5187532901763916,1
8530,DB04444,DB00786,0.5181540846824646,0
17306,DB00414,DB00687,0.5179741382598877,1
15101,DB00371,DB01083,0.5179541110992432,1
26044,DB15147,DB00252,0.5175358057022095,0
19271,DB00193,DB06700,0.5164197087287903,1
25767,DB12355,DB08134,0.5163921117782593,0
24575,DB04542,DB14186,0.5148187875747681,0
1653,DB00564,DB00962,0.5146480798721313,1
25205,DB08573,DB12438,0.5146231651306152,0
4428,DB00435,DB01198,0.5139449834823608,1
29730,DB02404,DB00372,0.5138574838638306,0
4434,DB00224,DB08865,0.5132763981819153,1
16242,DB00544,DB04817,0.5131660103797913,1
19451,DB00524,DB00734,0.5123915672302246,1
24653,DB11544,DB03552,0.5114853382110596,0
328,DB00946,DB06700,0.5105834603309631,1
27959,DB04191,DB06212,0.5104993581771851,0
9431,DB16200,DB09171,0.5100919008255005,0
11514,DB00314,DB16111,0.5078293085098267,0
17115,DB00588,DB01577,0.5074073672294617,1
4895,DB01069,DB09271,0.5069621801376343,1
20050,DB01182,DB04861,0.5067254304885864,1
12539,DB07112,DB15763,0.5062549710273743,0
16414,DB00366,DB00575,0.5059967041015625,1
16479,DB00474,DB01244,0.5058168768882751,1
25475,DB11713,DB00913,0.5048002004623413,0
12541,DB04704,DB00995,0.504666805267334,0
5119,DB01551,DB06711,0.5046184659004211,1
15990,DB00742,DB01355,0.5036747455596924,1
15326,DB00283,DB01238,0.5022947788238525,1
10908,DB07801,DB00247,0.5009088516235352,0
12982,DB12385,DB04270,0.5008325576782227,0
29850,DB03099,DB13666,0.5007731318473816,0
14159,DB00734,DB01162,0.49841737747192383,1
16241,DB00582,DB01054,0.49820905923843384,1
16489,DB01095,DB01320,0.49805766344070435,1
14455,DB00717,DB01124,0.4980326294898987,1
691,DB01264,DB01394,0.49782276153564453,1
13407,DB00390,DB00986,0.4972216784954071,1
26742,DB16279,DB04331,0.4972022771835327,0
10502,DB06965,DB14806,0.49655938148498535,0
13010,DB08438,DB03770,0.4963197410106659,0
13285,DB06883,DB12969,0.4957284927368164,0
12852,DB00621,DB02388,0.49543464183807373,0
14076,DB00972,DB01106,0.49347764253616333,1
26946,DB07707,DB13558,0.49161145091056824,0
23676,DB13582,DB04667,0.4914115071296692,0
9867,DB09352,DB15097,0.4911007881164551,0
3203,DB01026,DB01232,0.4906570017337799,1
29653,DB02178,DB03289,0.49048906564712524,0
23601,DB15190,DB07008,0.4902048707008362,0
28272,DB00423,DB00377,0.48989632725715637,0
14498,DB00191,DB00651,0.48988211154937744,1
26950,DB02743,DB08609,0.48967868089675903,0
29735,DB06927,DB12442,0.48856425285339355,0
15721,DB00696,DB02703,0.48830342292785645,1
12794,DB03255,DB12940,0.48767566680908203,0
25867,DB08410,DB13665,0.48740965127944946,0
24329,DB15946,DB14704,0.4872036576271057,0
25565,DB15250,DB02102,0.48683619499206543,0
11614,DB04301,DB00169,0.48518407344818115,0
11592,DB04657,DB09120,0.48513996601104736,0
23604,DB00354,DB15457,0.48506319522857666,0
9866,DB04798,DB12494,0.48500317335128784,0
15254,DB00686,DB00814,0.48238033056259155,1
26090,DB04356,DB00305,0.4819004535675049,0
13634,DB00243,DB06616,0.4809604287147522,1
8012,DB05186,DB06212,0.48025253415107727,0
12337,DB08371,DB04079,0.4797776937484741,0
12474,DB06841,DB14134,0.47846171259880066,0
8467,DB06942,DB03270,0.47818079590797424,0
25228,DB14820,DB08158,0.47757688164711,0
14108,DB00213,DB00932,0.47707024216651917,1
27190,DB04742,DB00527,0.4770354628562927,0
18315,DB00726,DB00872,0.4768538177013397,1
10497,DB05607,DB14808,0.4764988422393799,0
24365,DB01571,DB03237,0.4762645363807678,0
8681,DB08836,DB15557,0.47558823227882385,0
10320,DB04199,DB03418,0.47537147998809814,0
21654,DB06335,DB08899,0.47481802105903625,1
15240,DB00332,DB00341,0.4744938015937805,1
12057,DB04368,DB15673,0.4744322896003723,0
8405,DB00801,DB02017,0.47251731157302856,0
28774,DB13067,DB05983,0.47185152769088745,0
19254,DB00424,DB01377,0.47019699215888977,1
9914,DB06471,DB09085,0.468919575214386,0
18443,DB00490,DB09042,0.4683067202568054,1
24576,DB00960,DB06414,0.468143492937088,0
28836,DB14497,DB09347,0.4677225649356842,0
16341,DB00748,DB01403,0.46719035506248474,1
29448,DB08944,DB08578,0.46644166111946106,0
1670,DB01211,DB06290,0.4660034477710724,1
25042,DB12887,DB15491,0.4649573564529419,0
27416,DB02421,DB03869,0.4648630917072296,0
26488,DB02402,DB02780,0.46444541215896606,0
15538,DB00199,DB09128,0.4639866352081299,1
19477,DB00502,DB01149,0.4633982181549072,1
925,DB01017,DB01189,0.463082492351532,1
13139,DB16120,DB06994,0.4626004099845886,0
25183,DB13755,DB00731,0.461667537689209,0
28963,DB09409,DB05298,0.46151554584503174,0
14079,DB00477,DB00934,0.4612627625465393,1
16499,DB00912,DB06791,0.461228609085083,1
2538,DB00214,DB01114,0.46054235100746155,1
12133,DB02036,DB04386,0.46027469635009766,0
9013,DB04779,DB15911,0.46002882719039917,0
21859,DB00524,DB11804,0.4595889449119568,0
11387,DB14722,DB07813,0.45939207077026367,0
12937,DB01742,DB06945,0.4589758813381195,0
19889,DB00374,DB01207,0.4584009647369385,1
15527,DB00956,DB00980,0.4581090807914734,1
25702,DB08337,DB13265,0.45810478925704956,0
24001,DB11810,DB02067,0.4578002393245697,0
16494,DB00503,DB09075,0.4568850100040436,1
13907,DB00884,DB01339,0.4557543396949768,1
12550,DB08975,DB13705,0.45554208755493164,0
13197,DB06082,DB08828,0.4547654986381531,0
10281,DB06040,DB06678,0.4545406699180603,0
8553,DB03992,DB03257,0.45350462198257446,0
10593,DB16292,DB11331,0.4533385634422302,0
16478,DB01069,DB08883,0.45187073945999146,1
29380,DB08215,DB00176,0.45176970958709717,0
10918,DB11881,DB00975,0.45175492763519287,0
10972,DB09526,DB00691,0.451570987701416,0
25790,DB12601,DB06331,0.4512946605682373,0
11764,DB04411,DB02338,0.44949883222579956,0
28402,DB03952,DB00414,0.4494665861129761,0
25891,DB12866,DB07292,0.4477883279323578,0
27300,DB04809,DB16110,0.4461442232131958,0
14157,DB00794,DB00949,0.44608283042907715,1
23829,DB08299,DB01813,0.4457060992717743,0
28630,DB01002,DB07333,0.44531282782554626,0
13484,DB01012,DB01238,0.4451574981212616,1
23502,DB03288,DB01370,0.44475722312927246,0
28518,DB01746,DB13077,0.4434933066368103,0
26309,DB04648,DB12191,0.4429824650287628,0
22298,DB08041,DB04793,0.44288796186447144,0
14453,DB01149,DB01215,0.44210493564605713,1
29716,DB11611,DB13917,0.44179248809814453,0
12599,DB13663,DB14850,0.4416241943836212,0
14805,DB00334,DB00924,0.44158780574798584,1
24425,DB05234,DB03901,0.4414360523223877,0
15301,DB00193,DB00285,0.4392020106315613,1
25251,DB03790,DB13995,0.4385731816291809,0
13162,DB11739,DB07900,0.43765977025032043,0
9934,DB01012,DB06964,0.437582790851593,0
8857,DB08180,DB02645,0.43702423572540283,0
13163,DB06990,DB02673,0.4369093179702759,0
19413,DB01097,DB01234,0.4367680847644806,1
28508,DB06260,DB00782,0.43532806634902954,0
29837,DB06582,DB14019,0.43514305353164673,0
9170,DB07096,DB03158,0.4346262216567993,0
12597,DB11516,DB11786,0.434259831905365,0
12314,DB04946,DB08234,0.43420249223709106,0
12379,DB01443,DB12411,0.43417835235595703,0
25642,DB07080,DB13386,0.4340289831161499,0
13472,DB00196,DB06636,0.433971107006073,1
23510,DB02823,DB06961,0.4335886836051941,0
9254,DB03865,DB14481,0.4324668049812317,0
27093,DB02588,DB01100,0.4321225881576538,0
14250,DB00722,DB00752,0.4315876364707947,1
27766,DB06833,DB15598,0.43020564317703247,0
10428,DB13014,DB14777,0.4289311468601227,0
17045,DB00705,DB06335,0.42843198776245117,1
12634,DB01001,DB01927,0.42819860577583313,0
10040,DB12191,DB00921,0.42665815353393555,0
26047,DB11679,DB02320,0.4258837103843689,0
12674,DB01424,DB04513,0.4250034987926483,0
16624,DB00672,DB00898,0.42406219244003296,1
9015,DB13831,DB11283,0.4238949120044708,0
24804,DB01627,DB15565,0.4233936071395874,0
16106,DB00460,DB01621,0.4228404462337494,1
25071,DB11336,DB03814,0.4222346246242523,0
11986,DB06575,DB06436,0.4219207763671875,0
14785,DB00819,DB00921,0.4204752445220947,1
23990,DB02363,DB08501,0.4192681312561035,0
7891,DB13002,DB02497,0.4183659851551056,0
26570,DB11541,DB12015,0.41804036498069763,0
26463,DB01527,DB08250,0.4177377223968506,0
11656,DB15657,DB02135,0.4172826409339905,0
16484,DB00519,DB00945,0.4167286455631256,1
13473,DB01208,DB11110,0.41634756326675415,1
15870,DB00661,DB00762,0.4163024425506592,1
15299,DB00501,DB01067,0.41491279006004333,1
23778,DB09248,DB15305,0.41462546586990356,0
8403,DB15886,DB07888,0.41258639097213745,0
15511,DB00564,DB01168,0.41062667965888977,1
23144,DB01370,DB04321,0.410521924495697,0
8658,DB03112,DB15038,0.4097863733768463,0
23852,DB14867,DB12135,0.4095264673233032,0
12954,DB14083,DB04125,0.4091426134109497,0
25540,DB03339,DB00388,0.40881675481796265,0
16588,DB01403,DB01595,0.4084177017211914,1
9837,DB03218,DB13703,0.40810486674308777,0
11037,DB01057,DB11911,0.4070039987564087,0
27106,DB14885,DB03573,0.4069400429725647,0
8707,DB02275,DB03279,0.4066676199436188,0
25002,DB07879,DB08982,0.4055700898170471,0
29147,DB04385,DB13947,0.40491437911987305,0
12478,DB11386,DB02329,0.40467220544815063,0
23652,DB03861,DB02523,0.4046180844306946,0
11480,DB16587,DB07356,0.4044174253940582,0
8366,DB07670,DB09306,0.40399301052093506,0
11487,DB02985,DB12931,0.40314653515815735,0
8959,DB16290,DB07134,0.40292713046073914,0
9487,DB12236,DB08770,0.402011901140213,0
314,DB00956,DB01068,0.40127670764923096,1
24696,DB12791,DB04249,0.4004959464073181,0
2033,DB01129,DB06695,0.39985501766204834,1
8663,DB02430,DB06362,0.39981013536453247,0
8813,DB02568,DB15774,0.39912620186805725,0
